"subj","Session_name","seq","item","cond","sentence","question","correct","RT_question","whole_sentence_readingtime","List","actual_seq","ffdR1","ffdR2","ffdR3","ffdR4","ffdR5","ffdR6","ffdR7","ffdR8","ffdR9","ffdR10","ffdR11","ffdR12","ffdR13","ffdR14","ffdR15","ffdR16","ffdR17","ffdR18","ffdR19","ffdR20","ffdR21","ffdR22","ffdR23","ffdR24","ffdR25","gzR1","gzR2","gzR3","gzR4","gzR5","gzR6","gzR7","gzR8","gzR9","gzR10","gzR11","gzR12","gzR13","gzR14","gzR15","gzR16","gzR17","gzR18","gzR19","gzR20","gzR21","gzR22","gzR23","gzR24","gzR25","gpR1","gpR2","gpR3","gpR4","gpR5","gpR6","gpR7","gpR8","gpR9","gpR10","gpR11","gpR12","gpR13","gpR14","gpR15","gpR16","gpR17","gpR18","gpR19","gpR20","gpR21","gpR22","gpR23","gpR24","gpR25","ttR1","ttR2","ttR3","ttR4","ttR5","ttR6","ttR7","ttR8","ttR9","ttR10","ttR11","ttR12","ttR13","ttR14","ttR15","ttR16","ttR17","ttR18","ttR19","ttR20","ttR21","ttR22","ttR23","ttR24","ttR25","reginR1","reginR2","reginR3","reginR4","reginR5","reginR6","reginR7","reginR8","reginR9","reginR10","reginR11","reginR12","reginR13","reginR14","reginR15","reginR16","reginR17","reginR18","reginR19","reginR20","reginR21","reginR22","reginR23","reginR24","reginR25","regoutR1","regoutR2","regoutR3","regoutR4","regoutR5","regoutR6","regoutR7","regoutR8","regoutR9","regoutR10","regoutR11","regoutR12","regoutR13","regoutR14","regoutR15","regoutR16","regoutR17","regoutR18","regoutR19","regoutR20","regoutR21","regoutR22","regoutR23","regoutR24","regoutR25"
4,"A_M001",5,101,"FILLER1","John Thornton asked little of man or nature.","Did John Thorton expect a lot from other people?",1,1971.69,4978.78,"a",5,NA,NA,153,177,NA,260,NA,266,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,153,177,0,260,0,266,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,528,0,260,0,1682,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,232,1129,799,0,546,169,871,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"A_M001",35,102,"FILLER1","Proper ventilation will make a backdraft less likely.","Would proper ventilation reduce backdraft?",1,2371.5,3609.83,"a",35,NA,183,NA,212,NA,316,NA,328,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,426,0,353,0,316,0,328,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,353,0,316,0,692,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,827,0,353,150,680,0,328,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"A_M001",95,103,"FILLER2","For centuries, time was measured by the position of the sun with the use of sundials.","Were sundials used for centuries?",1,1775.21,5018.17,"a",95,NA,144,103,NA,272,356,NA,322,NA,NA,282,NA,NA,NA,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,402,103,0,272,356,0,322,0,0,282,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,402,831,0,432,356,0,568,0,0,404,0,0,0,875,0,0,0,0,0,0,0,0,0,0,263,558,568,160,272,356,246,322,0,122,282,0,321,0,398,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,NA,1,0,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1,0,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"A_M001",81,104,"FILLER2","The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.","Were the wraps around the girl's feet tighter after they were re-wrapped?",1,4162.09,5061.87,"a",81,NA,309,NA,352,339,316,NA,NA,327,NA,43,NA,176,NA,238,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,309,0,352,514,316,0,0,327,0,43,0,176,0,238,187,0,0,0,0,0,0,0,0,0,0,309,0,352,514,316,0,0,1242,0,43,0,457,0,238,478,0,0,0,0,0,0,0,0,0,0,309,0,636,592,316,0,265,615,0,165,159,176,291,238,187,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,NA,1,0,NA,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,1,NA,0,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"A_M001",83,105,"FILLER2","The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.","Did the astronauts move the container by themselves?",1,2455.36,14206.62,"a",83,NA,231,NA,NA,177,NA,NA,200,NA,NA,309,224,NA,NA,188,NA,387,NA,NA,NA,135,NA,NA,NA,NA,0,751,0,0,177,0,0,200,0,0,309,224,0,0,188,0,387,0,0,0,135,0,0,0,0,0,751,0,0,416,0,0,406,0,0,309,2408,0,0,1783,0,918,0,0,0,2974,0,0,0,0,0,1150,0,239,496,746,0,384,659,776,1699,1511,632,139,1012,0,387,0,0,0,135,0,0,0,0,NA,1,NA,1,1,1,NA,0,1,1,1,0,1,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA
4,"A_M001",89,106,"FILLER2","Very similar, but even more striking, is the evidence from athletic training.","Is athletic training the only source of evidence?",1,3373.79,4381.05,"a",89,NA,317,NA,NA,245,262,NA,NA,363,NA,217,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,317,0,0,245,262,0,0,363,0,217,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,245,514,0,0,607,0,217,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,252,245,262,328,244,628,132,674,194,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"A_M001",91,108,"FILLER2","It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.","What better describes Winstanley?",1,2716.39,14926.43,"a",91,NA,NA,NA,376,233,250,NA,132,230,NA,307,165,117,68,NA,489,NA,234,NA,NA,NA,NA,NA,NA,NA,0,0,0,376,233,250,0,132,230,0,511,690,206,68,0,489,0,380,0,0,0,0,0,0,0,0,0,0,376,830,451,0,4237,230,0,2827,1164,206,308,0,489,0,1316,0,0,0,0,0,0,0,0,502,313,3427,1037,250,323,704,1636,170,1725,930,206,68,0,763,0,380,0,0,0,0,0,0,0,NA,1,1,1,1,0,0,0,1,1,1,1,0,0,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,1,0,NA,1,1,0,1,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA
4,"A_M001",85,109,"FILLER2","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.","What happened to the area?",1,2412.06,8039.46,"a",85,NA,226,NA,270,NA,281,NA,183,NA,161,313,NA,NA,154,257,258,NA,284,NA,268,NA,308,NA,266,NA,0,226,0,270,0,281,0,183,0,161,313,0,0,154,257,258,0,284,0,268,0,308,0,266,0,0,226,0,786,0,281,0,569,0,1512,313,0,0,344,257,258,0,387,0,268,0,1387,0,266,0,172,226,412,270,0,537,461,371,161,764,313,0,190,154,257,258,103,284,247,775,0,633,0,266,0,1,NA,1,0,NA,1,1,1,1,0,0,NA,1,0,0,0,1,0,1,1,NA,0,NA,0,NA,NA,0,NA,1,NA,0,NA,1,NA,1,0,NA,NA,1,0,0,NA,1,NA,0,NA,1,NA,NA,NA
4,"A_M001",87,110,"FILLER2","Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.","What is steam sterilization good for?",1,3827.97,16870.51,"a",87,NA,292,NA,155,269,NA,150,NA,329,NA,NA,223,183,239,NA,225,NA,117,272,NA,NA,NA,NA,NA,NA,0,292,0,155,269,0,150,0,329,0,0,223,183,239,0,225,0,117,272,0,0,0,0,0,0,0,413,0,1523,442,0,355,0,329,0,0,223,1410,543,0,592,0,1959,4693,0,0,0,0,0,0,919,1447,128,1010,269,644,532,288,753,632,661,361,1080,239,534,1133,0,1069,783,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,0,NA,NA,0,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA
4,"A_M001",79,111,"FILLER2","From coal to cars, Chinese floods tangle supply chains worldwide.","Do the floods have a global economic effect?",1,3306.74,5878.83,"a",79,NA,289,NA,NA,211,534,NA,169,482,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,289,0,0,211,662,0,467,482,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,778,662,0,1747,482,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,256,0,517,1364,272,467,815,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,NA,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"A_M001",93,112,"FILLER2","This new film marks 10 years since the death of the superstar.","How long has the artist passed away?",1,2239.34,4439.97,"a",93,NA,141,NA,NA,101,NA,416,174,NA,NA,NA,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,141,0,0,101,0,416,174,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,1197,0,416,495,0,0,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,315,450,369,0,737,174,0,0,379,333,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,0,NA,1,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"A_M037",16,73,"FILLER1","There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.","Which market is Apple rumored to enter?",1,2151.75,9788.8,"a",16,NA,NA,NA,179,NA,NA,173,216,207,NA,NA,372,114,122,NA,163,181,222,NA,465,216,NA,NA,NA,NA,0,0,0,179,0,0,173,216,207,0,0,372,114,122,0,163,181,222,0,465,216,0,0,0,0,0,0,0,510,0,0,328,216,207,0,0,372,114,122,0,163,181,222,0,3985,1083,0,0,0,0,0,128,168,932,165,155,598,273,542,0,0,1206,820,122,0,680,181,369,0,948,216,0,0,0,0,NA,1,1,1,0,1,1,0,0,NA,NA,1,0,0,NA,1,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,NA,0,0,0,NA,0,0,0,NA,1,1,NA,NA,NA,NA
5,"A_M037",24,74,"FILLER1","A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.","Who hates the bill most?",1,1764.04,4044.82,"a",24,NA,NA,160,328,174,241,NA,303,276,NA,NA,NA,350,186,39,NA,187,154,NA,NA,NA,NA,NA,NA,NA,0,0,340,634,174,241,0,303,276,0,0,0,350,186,261,0,187,154,0,0,0,0,0,0,0,0,0,340,634,174,241,0,303,276,0,0,0,350,186,261,0,288,154,0,0,0,0,0,0,0,0,0,340,634,174,241,0,303,276,0,0,0,350,186,261,101,187,154,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
5,"A_M037",53,75,"FILLER1","The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.","At which point are people resistent to a wider range of temperature?",1,4287.93,4629.87,"a",50,NA,222,NA,182,184,NA,NA,228,NA,190,273,260,NA,NA,232,NA,NA,194,NA,215,NA,NA,NA,NA,NA,0,222,0,182,184,0,0,228,0,190,273,260,0,0,232,0,0,194,0,215,0,0,0,0,0,0,222,0,182,184,0,0,228,0,190,273,260,0,0,232,0,0,194,0,1844,0,0,0,0,0,0,471,0,182,529,175,225,228,305,190,376,260,0,0,232,0,84,194,143,215,0,0,0,0,0,NA,1,NA,0,0,1,1,0,0,0,0,0,NA,NA,0,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA
5,"A_M037",5,76,"FILLER1","Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.","Did the man escape Peter's attempt to attack?",1,4161.72,10543.8,"a",5,NA,NA,111,96,NA,249,NA,NA,247,22,NA,442,NA,NA,223,NA,NA,139,130,232,NA,312,276,76,NA,0,0,111,234,0,249,0,0,247,22,0,734,0,0,223,0,0,139,130,232,0,312,276,76,0,0,0,536,234,0,249,0,0,247,516,0,734,0,0,223,0,0,270,130,232,0,4682,276,259,0,544,186,674,1024,434,249,694,340,247,336,0,1038,169,252,223,0,454,139,290,448,0,495,276,76,0,1,1,0,1,1,0,1,1,0,0,NA,0,1,0,0,NA,1,0,0,0,NA,1,0,0,NA,NA,NA,1,0,NA,0,NA,NA,0,1,NA,0,NA,NA,0,NA,NA,1,0,0,NA,1,0,1,NA
5,"A_M037",79,77,"FILLER1","Some months later, Michael Larson saw another opportunity to stack the odds in his favor with a dash of ingenuity.","Did Larson see more than one opportunity?",1,2384.82,9457.59,"a",76,138,NA,174,NA,295,267,199,195,NA,NA,195,NA,295,NA,223,NA,NA,299,NA,254,NA,NA,NA,NA,NA,138,0,174,0,295,267,199,195,0,0,195,0,295,0,223,0,0,299,0,568,0,0,0,0,0,138,0,301,0,295,267,199,195,0,0,195,0,295,0,223,0,0,299,0,5734,0,0,0,0,0,138,380,1221,62,517,457,485,617,0,224,195,203,595,239,533,135,359,299,193,1289,0,0,0,0,0,NA,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,NA,1,NA,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA
5,"A_M037",77,78,"FILLER1","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.","Is the leader cocnered about the weather?",0,10685.53,12133.17,"a",74,NA,562,NA,NA,NA,240,NA,NA,NA,NA,NA,231,NA,NA,295,NA,206,251,NA,NA,NA,NA,NA,NA,NA,0,562,0,0,0,424,0,0,0,0,0,231,0,0,295,0,206,251,0,0,0,0,0,0,0,0,562,0,0,0,1652,0,0,0,0,0,2695,0,0,448,0,2980,1825,0,0,0,0,0,0,0,0,1770,485,808,714,1283,1281,186,550,0,466,810,216,325,811,0,206,251,0,0,0,0,0,0,0,NA,1,0,1,0,0,1,0,0,NA,0,1,0,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA
5,"A_M037",18,79,"FILLER1","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Was Greg Anderson asked to testify?",1,5390.7,7211.65,"a",18,189,284,NA,172,NA,129,NA,131,209,NA,273,NA,33,NA,205,NA,58,443,128,48,NA,NA,NA,NA,NA,189,284,0,172,0,129,0,131,209,0,273,0,33,0,205,0,58,443,128,48,0,0,0,0,0,189,284,0,346,0,129,0,131,209,0,273,0,477,0,205,0,383,443,2615,48,0,0,0,0,0,189,284,377,395,0,559,0,334,209,106,521,273,598,0,1013,0,255,443,128,48,0,0,0,0,0,NA,0,1,1,NA,1,NA,0,0,1,1,1,1,NA,1,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,1,NA,0,NA,0,0,NA,0,NA,1,NA,0,NA,1,0,1,NA,NA,NA,NA,NA,NA
5,"A_M037",36,80,"FILLER1","Owls are more flexible than humans because a bird's head is only connected by one socket pivot.","Are humans less flexible than owls?",1,2102.63,3158.7,"a",33,NA,NA,NA,49,NA,259,NA,NA,182,NA,NA,188,177,NA,NA,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,49,0,259,0,0,339,0,0,188,177,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,564,0,259,0,0,339,0,0,188,177,0,0,786,0,0,0,0,0,0,0,0,0,0,337,0,227,0,259,0,0,339,0,0,188,412,0,0,551,0,0,0,0,0,0,0,0,0,NA,1,NA,0,NA,0,NA,NA,0,NA,NA,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"A_M037",49,81,"FILLER1","Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity?",1,3169.07,4031.78,"a",46,NA,NA,NA,154,288,NA,NA,196,NA,256,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,154,288,0,0,196,0,256,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,288,0,0,318,0,1652,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,395,360,486,72,122,678,190,256,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"A_M037",47,82,"FILLER1","Buck did not like it, but he bore up well to the work, taking pride in it.","How did Buck deal with his job?",1,2656,4863.75,"a",44,NA,NA,203,192,NA,NA,NA,233,144,216,NA,291,28,NA,159,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,203,192,0,0,0,233,144,285,0,291,28,0,159,164,0,0,0,0,0,0,0,0,0,0,0,329,192,0,0,0,233,290,285,0,291,28,0,269,1934,0,0,0,0,0,0,0,0,0,0,355,628,192,232,226,186,392,360,285,243,291,28,110,159,164,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,1,0,NA,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"A_M037",14,83,"FILLER1","These days, neuroscience is beginning to catch up to musicians who practice mentally.","Is neuroscience making progress in understanding how musicians can practice mentally?",1,5924.15,5490.9,"a",14,NA,NA,313,181,181,NA,NA,NA,227,182,NA,329,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,313,181,181,0,0,0,227,182,0,329,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,181,181,0,0,0,227,182,0,329,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,177,489,181,181,184,0,0,776,983,203,971,230,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"A_M037",22,84,"FILLER1","Hybrid vehicles have a halo that makes owners feel righteous and their neighbors feel guilty for not doing as much to save the planet.","Why would the neighbors feel inferior?",1,6723.68,13122.98,"a",22,NA,179,161,NA,292,NA,235,225,NA,228,NA,NA,279,NA,127,NA,204,NA,NA,193,NA,NA,205,174,NA,0,179,161,0,292,0,235,225,0,228,0,0,279,0,127,0,204,0,0,193,0,0,205,174,0,0,179,315,0,292,0,235,225,0,228,0,0,279,0,287,0,204,0,0,193,0,0,205,7790,0,716,662,703,0,487,344,339,1040,98,704,199,41,1347,103,848,606,204,303,256,224,0,423,611,174,0,1,1,0,NA,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,NA,0,0,0,NA,NA,0,1,NA,0,NA,0,0,NA,0,NA,NA,0,NA,1,NA,0,NA,NA,0,NA,NA,0,1,NA
5,"A_M037",64,85,"FILLER1","Binge drinking may not necessarily kill or even damage brain cells, as commonly thought, a new animal study suggests.","What do most people think about binge drinking?",1,4427.32,4762.61,"a",61,NA,244,NA,224,NA,234,NA,NA,208,NA,154,NA,NA,289,NA,NA,222,273,226,NA,NA,NA,NA,NA,NA,0,244,0,224,0,234,0,0,208,0,154,0,0,289,0,0,367,273,226,0,0,0,0,0,0,0,390,0,224,0,234,0,0,208,0,154,0,0,289,0,0,367,273,1489,0,0,0,0,0,0,146,244,0,224,0,234,0,0,208,0,154,187,398,430,0,0,711,466,226,0,0,0,0,0,0,1,0,NA,0,NA,0,NA,NA,0,NA,0,1,1,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA
5,"A_M037",26,86,"FILLER1","When attacked, a skunk's natural inclination is to turn around, lick its tail and spray a noxious scent.","Are skunks inclined to face forward when attacked?",1,2227.68,10193.22,"a",26,NA,120,NA,296,NA,196,NA,57,NA,311,NA,257,207,NA,NA,NA,184,254,NA,NA,NA,NA,NA,NA,NA,0,366,0,296,0,243,0,57,0,311,0,257,207,0,0,0,184,254,0,0,0,0,0,0,0,0,366,0,296,0,243,0,57,0,311,0,257,207,0,0,0,377,5783,0,0,0,0,0,0,0,0,1438,161,648,468,1027,0,268,544,478,212,257,207,206,546,161,1022,254,0,0,0,0,0,0,0,NA,1,0,0,0,1,NA,1,0,0,1,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
5,"A_M037",29,87,"FILLER1","All that the brain has to work with are imperfect incoming electrical impulses announcing that things are happening.","Are electrical singals in our brain always correct?",1,2475.14,4025.77,"a",28,NA,185,NA,NA,195,NA,199,NA,NA,231,41,168,NA,111,NA,200,NA,173,NA,NA,NA,NA,NA,NA,NA,0,185,0,0,195,0,199,0,0,231,117,287,0,111,0,200,0,173,0,0,0,0,0,0,0,0,185,0,0,195,0,199,0,0,529,117,287,0,111,0,200,0,1276,0,0,0,0,0,0,0,0,185,0,0,425,0,199,210,0,426,360,287,0,111,0,497,0,399,0,0,0,0,0,0,0,NA,0,NA,NA,1,NA,0,1,NA,0,0,0,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,1,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA
5,"A_M037",12,88,"FILLER1","There often seems to be more diving in soccer than in the Summer Olympics.","Do people frequently dive in soccer?",1,8156.76,4333.86,"a",12,NA,NA,NA,NA,NA,84,172,NA,375,NA,NA,187,NA,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,84,172,0,375,0,0,187,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,172,0,375,0,0,187,0,1862,0,0,0,0,0,0,0,0,0,0,0,0,412,193,107,0,335,193,166,375,460,0,187,480,332,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,NA,0,0,0,0,1,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"A_M037",32,89,"FILLER1","Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.","How would one describe Susan?",1,2112.88,2620.27,"a",31,NA,NA,NA,NA,34,NA,51,138,NA,NA,216,NA,175,NA,NA,200,166,NA,NA,271,142,NA,NA,NA,NA,0,0,0,0,34,0,51,138,0,0,216,0,175,0,0,200,166,0,0,271,142,0,0,0,0,0,0,0,0,584,0,51,138,0,0,216,0,175,0,0,316,166,0,0,271,142,0,0,0,0,0,176,61,115,232,0,51,138,0,0,216,0,175,0,116,200,166,0,0,271,142,0,0,0,0,NA,1,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,1,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,NA,0,NA,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA
5,"A_M037",68,90,"FILLER1","Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.","What is the average recycling rate?",1,5607.86,7658.83,"a",65,136,NA,203,NA,305,150,NA,166,NA,249,NA,NA,181,NA,660,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,0,203,0,305,150,0,166,0,249,0,0,181,0,1741,239,0,0,0,0,0,0,0,0,0,136,0,203,0,305,150,0,166,0,249,0,0,181,0,1741,3075,0,0,0,0,0,0,0,0,0,359,63,203,284,305,435,0,166,0,454,0,0,181,196,3321,239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"A_M037",38,91,"FILLER1","As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",1,9110.03,6987.53,"a",35,NA,NA,190,NA,212,209,440,251,217,416,NA,NA,148,NA,193,NA,200,191,NA,NA,214,NA,NA,NA,NA,0,0,190,0,212,460,440,468,499,416,0,0,148,0,193,0,200,420,0,0,214,0,0,0,0,0,0,190,0,212,460,440,468,499,416,0,0,148,0,193,0,200,420,0,0,2377,0,0,0,0,0,0,450,0,390,860,1130,628,697,416,0,0,148,0,193,0,477,420,0,0,214,0,0,0,0,NA,NA,1,NA,0,1,1,1,0,0,NA,NA,0,NA,0,NA,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,NA,NA,1,NA,NA,NA,NA
